method,dataset,rep,clones,beta,lambdaE,N,pNormal,lambdaDelta,focal,mean_library_size,mean_allelic_coverage,phase_switch,wgd,doublet,hscn_error,tcn_mse,clone_ari,clone_nmi,loh_f1,loh_precision,loh_recall,msr,breakpoint_f1,breakpoint_precision,breakpoint_recall,nrf_distance,tree_coverage,cell_node_match_accuracy,retention_rate
SCICoNE,beta_0_1_rep45,45,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.13976470588235293,1.0,1.0000000000000002,NA,NA,NA,NA,0.47257383966244726,0.3660130718954248,0.6666666666666666,NA,NA,NA,NA
SCICoNE,beta_0_1_rep46,46,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3087704918032787,0.79941738361949,0.8458283759670017,NA,NA,NA,NA,0.2972972972972973,0.2037037037037037,0.55,NA,NA,NA,NA
SCICoNE,beta_0_3_rep42,42,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3709375,0.806031717252732,0.8753644776642253,NA,NA,NA,NA,0.31970260223048325,0.2087378640776699,0.6825396825396826,NA,NA,NA,NA
SCICoNE,beta_0_3_rep43,43,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.20844155844155843,0.8822309236294911,0.9243320434616301,NA,NA,NA,NA,0.453781512605042,0.3333333333333333,0.7105263157894737,NA,NA,NA,NA
SCICoNE,beta_0_3_rep44,44,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.48795774647887324,1.0,1.0,NA,NA,NA,NA,0.43404255319148927,0.3090909090909091,0.7285714285714285,NA,NA,NA,NA
SCICoNE,beta_0_3_rep45,45,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.13294117647058823,0.9884252947291834,0.9845309037990692,NA,NA,NA,NA,0.4786324786324786,0.37333333333333335,0.6666666666666666,NA,NA,NA,NA
SCICoNE,beta_0_3_rep46,46,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.35008196721311474,0.8026243552959972,0.850400999676749,NA,NA,NA,NA,0.3349282296650718,0.2348993288590604,0.5833333333333334,NA,NA,NA,NA
SCICoNE,beta_0_5_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.284765625,0.7316969501157877,0.8601180417439833,NA,NA,NA,NA,0.4059405940594059,0.2949640287769784,0.6507936507936508,NA,NA,NA,NA
SCICoNE,beta_0_5_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.4122077922077922,0.8079292875507751,0.8830339171854604,NA,NA,NA,NA,0.15767634854771784,0.11515151515151516,0.25,NA,NA,NA,NA
SCICoNE,beta_0_5_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.39936619718309857,1.0,1.0,NA,NA,NA,NA,0.4607843137254903,0.35074626865671643,0.6714285714285714,NA,NA,NA,NA
SCICoNE,beta_0_5_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.13841176470588235,1.0,1.0,NA,NA,NA,NA,0.3969465648854962,0.29213483146067415,0.6190476190476191,NA,NA,NA,NA
SCICoNE,beta_0_5_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3592622950819672,0.5742265545651886,0.7181530493682023,NA,NA,NA,NA,0.29310344827586204,0.19767441860465115,0.5666666666666667,NA,NA,NA,NA
SCICoNE,cells_500_rep42,42,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.40572151898734177,0.8827500657480334,0.9288704838766464,NA,NA,NA,NA,0.5728643216080401,0.47107438016528924,0.7307692307692307,NA,NA,NA,NA
SCICoNE,cells_500_rep43,43,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.18606976744186046,0.8504188304378456,0.9177165698764995,NA,NA,NA,NA,0.6938775510204082,0.6126126126126126,0.8,NA,NA,NA,NA
SCICoNE,cells_500_rep44,44,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.818906976744186,1.0,1.0,NA,NA,NA,NA,0.5887850467289719,0.4883720930232558,0.7411764705882353,NA,NA,NA,NA
SCICoNE,cells_500_rep45,45,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.42140298507462687,1.0,1.0,NA,NA,NA,NA,0.4299065420560748,0.3108108108108108,0.696969696969697,NA,NA,NA,NA
SCICoNE,cells_500_rep46,46,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.19922388059701493,0.8493863508092013,0.9051841424603927,NA,NA,NA,NA,0.3733333333333333,0.2641509433962264,0.6363636363636364,NA,NA,NA,NA
SCICoNE,cells_50_rep42,42,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.5156962025316456,0.799151792057888,0.9080782107793115,NA,NA,NA,NA,0.5352112676056338,0.4222222222222222,0.7307692307692307,NA,NA,NA,NA
SCICoNE,cells_50_rep43,43,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.18930232558139534,0.8289440612170804,0.9176182122343982,NA,NA,NA,NA,0.5411764705882353,0.40588235294117647,0.8117647058823529,NA,NA,NA,NA
SCICoNE,cells_50_rep44,44,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.8841860465116279,0.8519770344310912,0.9208162176415097,NA,NA,NA,NA,0.5080645161290323,0.38650306748466257,0.7411764705882353,NA,NA,NA,NA
SCICoNE,cells_50_rep45,45,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3582089552238806,1.0,1.0,NA,NA,NA,NA,0.4761904761904762,0.3472222222222222,0.7575757575757576,NA,NA,NA,NA
SCICoNE,cells_50_rep46,46,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.17044776119402985,0.9488339714584059,0.9372750016015752,NA,NA,NA,NA,0.31578947368421056,0.21,0.6363636363636364,NA,NA,NA,NA
SCICoNE,clone_2_rep42,42,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.4042063492063492,1.0,1.0,NA,NA,NA,NA,0.3944954128440367,0.27564102564102566,0.6935483870967742,NA,NA,NA,NA
SCICoNE,clone_2_rep43,43,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.5775862068965517,1.0,1.0,NA,NA,NA,NA,0.36607142857142855,0.24550898203592814,0.7192982456140351,NA,NA,NA,NA
SCICoNE,clone_2_rep44,44,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.4928571428571429,1.0,1.0,NA,NA,NA,NA,0.47567567567567576,0.35772357723577236,0.7096774193548387,NA,NA,NA,NA
SCICoNE,clone_2_rep45,45,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.5084,1.0,1.0,NA,NA,NA,NA,0.39525691699604737,0.27932960893854747,0.6756756756756757,NA,NA,NA,NA
SCICoNE,clone_2_rep46,46,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.21840425531914895,0.9981752436195909,0.9848205501471994,NA,NA,NA,NA,0.22764227642276424,0.14,0.6086956521739131,NA,NA,NA,NA
SCICoNE,clone_4_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.284765625,0.7316969501157877,0.8601180417439833,NA,NA,NA,NA,0.4059405940594059,0.2949640287769784,0.6507936507936508,NA,NA,NA,NA
SCICoNE,clone_4_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.27603896103896103,0.8883962214549852,0.9285022589358504,NA,NA,NA,NA,0.4578313253012048,0.32947976878612717,0.75,NA,NA,NA,NA
SCICoNE,clone_4_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.39936619718309857,1.0,1.0,NA,NA,NA,NA,0.4607843137254903,0.35074626865671643,0.6714285714285714,NA,NA,NA,NA
SCICoNE,clone_4_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.13841176470588235,1.0,1.0,NA,NA,NA,NA,0.3969465648854962,0.29213483146067415,0.6190476190476191,NA,NA,NA,NA
SCICoNE,clone_4_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3592622950819672,0.5742265545651886,0.7181530493682023,NA,NA,NA,NA,0.29310344827586204,0.19767441860465115,0.5666666666666667,NA,NA,NA,NA
SCICoNE,clone_8_rep42,42,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.18018987341772152,0.8666574000546023,0.9333436062614966,NA,NA,NA,NA,0.4014598540145985,0.28061224489795916,0.7051282051282052,NA,NA,NA,NA
SCICoNE,clone_8_rep43,43,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.08652439024390243,0.9264343254199732,0.9569964077737458,NA,NA,NA,NA,0.4166666666666667,0.3005464480874317,0.6790123456790124,NA,NA,NA,NA
SCICoNE,clone_8_rep44,44,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.1563235294117647,0.7063817518504364,0.855759380094822,NA,NA,NA,NA,0.3565891472868217,0.24083769633507854,0.6865671641791045,NA,NA,NA,NA
SCICoNE,clone_8_rep45,45,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.15034722222222222,0.9014386243309539,0.8987302135810823,NA,NA,NA,NA,0.3967611336032389,0.2784090909090909,0.6901408450704225,NA,NA,NA,NA
SCICoNE,clone_8_rep46,46,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3555921052631579,0.3635829024471939,0.6501315624806457,NA,NA,NA,NA,0.41295546558704455,0.29651162790697677,0.68,NA,NA,NA,NA
SCICoNE,coverage_0_005_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,0.4299367088607595,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.4789915966386555,0.35625,0.7307692307692307,NA,NA,NA,NA
SCICoNE,coverage_0_005_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,0.20180232558139535,0.8888169482020695,0.9299337651805284,NA,NA,NA,NA,0.5809128630705395,0.44871794871794873,0.8235294117647058,NA,NA,NA,NA
SCICoNE,coverage_0_005_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,0.8336046511627907,1.0,1.0,NA,NA,NA,NA,0.5982142857142857,0.48201438848920863,0.788235294117647,NA,NA,NA,NA
SCICoNE,coverage_0_005_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,0.3780597014925373,1.0,1.0,NA,NA,NA,NA,0.40579710144927533,0.2978723404255319,0.6363636363636364,NA,NA,NA,NA
SCICoNE,coverage_0_005_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,0.15313432835820895,0.8711747562617106,0.9124511103720219,NA,NA,NA,NA,0.28767123287671237,0.18584070796460178,0.6363636363636364,NA,NA,NA,NA
SCICoNE,coverage_0_02_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,0.3822784810126582,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.5507246376811594,0.4418604651162791,0.7307692307692307,NA,NA,NA,NA
SCICoNE,coverage_0_02_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,0.21389534883720931,0.8888169482020695,0.9299337651805282,NA,NA,NA,NA,0.6934673366834171,0.6052631578947368,0.8117647058823529,NA,NA,NA,NA
SCICoNE,coverage_0_02_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,0.8946511627906977,0.9443404142024151,0.9464265446959685,NA,NA,NA,NA,0.5638766519823789,0.4507042253521127,0.7529411764705882,NA,NA,NA,NA
SCICoNE,coverage_0_02_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,0.4005223880597015,1.0,1.0,NA,NA,NA,NA,0.4017094017094017,0.27976190476190477,0.7121212121212122,NA,NA,NA,NA
SCICoNE,coverage_0_02_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,0.18037313432835822,0.8711747562617106,0.9124511103720219,NA,NA,NA,NA,0.32411067193675885,0.2192513368983957,0.6212121212121212,NA,NA,NA,NA
SCICoNE,coverage_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,0.40949367088607597,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.5480769230769231,0.43846153846153846,0.7307692307692307,NA,NA,NA,NA
SCICoNE,coverage_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,0.2,0.8888169482020695,0.9299337651805284,NA,NA,NA,NA,0.5974025974025974,0.4726027397260274,0.8117647058823529,NA,NA,NA,NA
SCICoNE,coverage_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,0.7073837209302326,1.0,1.0,NA,NA,NA,NA,0.5610859728506787,0.45588235294117646,0.7294117647058823,NA,NA,NA,NA
SCICoNE,coverage_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,0.3921641791044776,1.0,1.0,NA,NA,NA,NA,0.4352331606217617,0.33070866141732286,0.6363636363636364,NA,NA,NA,NA
SCICoNE,coverage_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,0.1325373134328358,0.8711747562617106,0.9124511103720219,NA,NA,NA,NA,0.35964912280701755,0.25308641975308643,0.6212121212121212,NA,NA,NA,NA
SCICoNE,coverage_0_1_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,0.4141139240506329,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.5,0.39552238805970147,0.6794871794871795,NA,NA,NA,NA
SCICoNE,coverage_0_1_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,0.18767441860465117,0.8888169482020695,0.9299337651805282,NA,NA,NA,NA,0.6763285024154589,0.5737704918032787,0.8235294117647058,NA,NA,NA,NA
SCICoNE,coverage_0_1_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,0.7984302325581395,1.0,1.0,NA,NA,NA,NA,0.6055045871559632,0.49624060150375937,0.7764705882352941,NA,NA,NA,NA
SCICoNE,coverage_0_1_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,0.35276119402985073,1.0,1.0,NA,NA,NA,NA,0.4072398190045249,0.2903225806451613,0.6818181818181818,NA,NA,NA,NA
SCICoNE,coverage_0_1_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,0.14649253731343284,0.8711747562617106,0.9124511103720219,NA,NA,NA,NA,0.3555555555555555,0.25157232704402516,0.6060606060606061,NA,NA,NA,NA
SCICoNE,doublet_0_02_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,0.39689873417721516,0.8759952967902219,0.9261852690368865,NA,NA,NA,NA,0.6041666666666666,0.5087719298245614,0.7435897435897436,NA,NA,NA,NA
SCICoNE,doublet_0_02_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,0.19488372093023257,0.8910762799305272,0.9302345871079026,NA,NA,NA,NA,0.6698564593301435,0.5645161290322581,0.8235294117647058,NA,NA,NA,NA
SCICoNE,doublet_0_02_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,0.8381976744186046,0.9686773194951835,0.9608503994735709,NA,NA,NA,NA,0.5714285714285713,0.48,0.7058823529411765,NA,NA,NA,NA
SCICoNE,doublet_0_02_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,0.4759701492537313,0.9797166089633235,0.9667566188492726,NA,NA,NA,NA,0.5402298850574713,0.4351851851851852,0.7121212121212122,NA,NA,NA,NA
SCICoNE,doublet_0_02_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,0.1526865671641791,0.6353519235813103,0.8141385433491924,NA,NA,NA,NA,0.3492063492063492,0.23655913978494625,0.6666666666666666,NA,NA,NA,NA
SCICoNE,doublet_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,0.38924050632911394,0.8278632201724163,0.8766594188067578,NA,NA,NA,NA,0.632768361581921,0.5656565656565656,0.717948717948718,NA,NA,NA,NA
SCICoNE,doublet_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,0.2022674418604651,0.848029511332317,0.8817580657359136,NA,NA,NA,NA,0.5913043478260869,0.4689655172413793,0.8,NA,NA,NA,NA
SCICoNE,doublet_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,0.9237209302325582,0.9910526860370138,0.9829265580686725,NA,NA,NA,NA,0.5076923076923078,0.37714285714285717,0.7764705882352941,NA,NA,NA,NA
SCICoNE,doublet_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,0.2996268656716418,0.913000131387931,0.8886332381394427,NA,NA,NA,NA,0.4946236559139786,0.38333333333333336,0.696969696969697,NA,NA,NA,NA
SCICoNE,doublet_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,0.1761194029850746,0.863185660750628,0.8804411430711504,NA,NA,NA,NA,0.40579710144927533,0.2978723404255319,0.6363636363636364,NA,NA,NA,NA
SCICoNE,events_10_rep42,42,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.08424242424242424,0.4840533871371376,0.677062580085003,NA,NA,NA,NA,0.12269938650306751,0.06802721088435375,0.625,NA,NA,NA,NA
SCICoNE,events_10_rep43,43,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.157,0.8708296838181956,0.9224248187911073,NA,NA,NA,NA,0.2336448598130841,0.14285714285714285,0.6410256410256411,NA,NA,NA,NA
SCICoNE,events_10_rep44,44,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.03782051282051282,0.9517963210971743,0.952594823357828,NA,NA,NA,NA,0.17316017316017313,0.10362694300518134,0.5263157894736842,NA,NA,NA,NA
SCICoNE,events_10_rep45,45,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.10388888888888889,0.737684010795144,0.8449218256216074,NA,NA,NA,NA,0.11235955056179776,0.06465517241379311,0.42857142857142855,NA,NA,NA,NA
SCICoNE,events_10_rep46,46,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.06275,0.7319573207153232,0.8023003120067449,NA,NA,NA,NA,0.15319148936170215,0.09183673469387756,0.46153846153846156,NA,NA,NA,NA
SCICoNE,events_80_rep42,42,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.7881386861313868,0.870917368930569,0.9207976699864105,NA,NA,NA,NA,0.6909090909090909,0.6834532374100719,0.6985294117647058,NA,NA,NA,NA
SCICoNE,events_80_rep43,43,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.5229432624113475,0.854435966990095,0.9230136055061453,NA,NA,NA,NA,0.6713780918727915,0.6643356643356644,0.6785714285714286,NA,NA,NA,NA
SCICoNE,events_80_rep44,44,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.9758461538461538,1.0,1.0,NA,NA,NA,NA,0.746031746031746,0.7642276422764228,0.7286821705426356,NA,NA,NA,NA
SCICoNE,events_80_rep45,45,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.5150393700787401,1.0,1.0,NA,NA,NA,NA,0.6992481203007519,0.6642857142857143,0.7380952380952381,NA,NA,NA,NA
SCICoNE,events_80_rep46,46,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.2987378640776699,0.8416567406758045,0.9080811631714426,NA,NA,NA,NA,0.5577689243027888,0.4697986577181208,0.6862745098039216,NA,NA,NA,NA
SCICoNE,focal_0_3_rep42,42,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,0.429,1.0,1.0,NA,NA,NA,NA,0.4454976303317536,0.3092105263157895,0.7966101694915254,NA,NA,NA,NA
SCICoNE,focal_0_3_rep43,43,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,0.3325862068965517,0.8796194238043535,0.92652905606122,NA,NA,NA,NA,0.4800000000000001,0.3356643356643357,0.8421052631578947,NA,NA,NA,NA
SCICoNE,focal_0_3_rep44,44,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,1.156060606060606,1.0,1.0,NA,NA,NA,NA,0.4976958525345622,0.35526315789473684,0.8307692307692308,NA,NA,NA,NA
SCICoNE,focal_0_3_rep45,45,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,0.7223770491803279,1.0,1.0,NA,NA,NA,NA,0.5608465608465608,0.4108527131782946,0.8833333333333333,NA,NA,NA,NA
SCICoNE,focal_0_3_rep46,46,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,0.8808333333333334,0.7993767013994725,0.8542791164529855,NA,NA,NA,NA,0.37433155080213903,0.25,0.7446808510638298,NA,NA,NA,NA
SCICoNE,focal_1_0_rep42,42,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,0.31542553191489364,0.8818741234301776,0.9221094805604576,NA,NA,NA,NA,0.48962655601659755,0.39864864864864863,0.6344086021505376,NA,NA,NA,NA
SCICoNE,focal_1_0_rep43,43,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,0.2985294117647059,0.8883962214549852,0.9285022589358504,NA,NA,NA,NA,0.3610108303249097,0.25906735751295334,0.5952380952380952,NA,NA,NA,NA
SCICoNE,focal_1_0_rep44,44,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,0.5595604395604395,1.0,1.0,NA,NA,NA,NA,0.3984962406015038,0.30113636363636365,0.5888888888888889,NA,NA,NA,NA
SCICoNE,focal_1_0_rep45,45,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,0.18615079365079365,1.0,1.0,NA,NA,NA,NA,0.5984251968503937,0.5891472868217055,0.608,NA,NA,NA,NA
SCICoNE,focal_1_0_rep46,46,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,0.1413095238095238,0.6252042960067086,0.7960459306683908,NA,NA,NA,NA,0.3821138211382114,0.2883435582822086,0.5662650602409639,NA,NA,NA,NA
SCICoNE,normal_0_0_rep42,42,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.46360759493670883,0.8619731520368965,0.9039347210724212,NA,NA,NA,NA,0.5572139303482587,0.45528455284552843,0.717948717948718,NA,NA,NA,NA
SCICoNE,normal_0_0_rep43,43,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.22273255813953488,1.0,0.9999999999999998,NA,NA,NA,NA,0.6442307692307692,0.5447154471544715,0.788235294117647,NA,NA,NA,NA
SCICoNE,normal_0_0_rep44,44,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.8302325581395349,1.0,1.0,NA,NA,NA,NA,0.6095238095238096,0.512,0.7529411764705882,NA,NA,NA,NA
SCICoNE,normal_0_0_rep45,45,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.40432835820895524,1.0,1.0,NA,NA,NA,NA,0.36290322580645157,0.24725274725274726,0.6818181818181818,NA,NA,NA,NA
SCICoNE,normal_0_0_rep46,46,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.10835820895522388,1.0,1.0,NA,NA,NA,NA,0.3870967741935483,0.2781456953642384,0.6363636363636364,NA,NA,NA,NA
SCICoNE,normal_0_3_rep42,42,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.3881012658227848,0.857272071626947,0.9007793961049012,NA,NA,NA,NA,0.5263157894736842,0.4198473282442748,0.7051282051282052,NA,NA,NA,NA
SCICoNE,normal_0_3_rep43,43,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.14348837209302326,0.6667535194095704,0.8323024523851664,NA,NA,NA,NA,0.6388888888888888,0.5267175572519084,0.8117647058823529,NA,NA,NA,NA
SCICoNE,normal_0_3_rep44,44,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.7476744186046511,1.0,1.0,NA,NA,NA,NA,0.5526315789473685,0.4405594405594406,0.7411764705882353,NA,NA,NA,NA
SCICoNE,normal_0_3_rep45,45,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.2506716417910448,1.0,1.0,NA,NA,NA,NA,0.4577114427860696,0.34074074074074073,0.696969696969697,NA,NA,NA,NA
SCICoNE,normal_0_3_rep46,46,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.1355223880597015,0.7158637238348329,0.8632053228406291,NA,NA,NA,NA,0.33699633699633696,0.2222222222222222,0.696969696969697,NA,NA,NA,NA
SCICoNE,phaseswitch_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,0.40974683544303797,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.6010362694300517,0.5043478260869565,0.7435897435897436,NA,NA,NA,NA
